ball_init_position_x,ball_init_position_y,ball_init_position_z,estimated_init_vel_x,estimated_init_vel_y,estimated_init_vel_z,intercept_y,intercept_z,hit_vel_intercept_x,hit_vel_intercept_y,hit_vel_intercept_z,table_hit_point_x,table_hit_point_y,table_hit_point_z,end_effector_vel_x,end_effector_vel_y,end_effector_vel_z
1.25,0.0,0.8362,-3.14930897217625,-0.31452945275827426,3.1455010148321882,-0.2616660268989828,1.145730953658451,-3.14930897217625,-0.31452945275827426,1.235548729524331,1.230775377302901,-1.3640323999782336,0.7493005377917478,3.3517596320948,0.26024974066784645,4.548049987546443
1.25,0.0,0.8362,-2.8406765201395423,-0.3201539564889567,4.347738820301812,-0.2952829581454287,1.240833756699662,-2.8406765201395423,-0.3201539564889567,3.6640763495450956,0.6800176166027726,-0.9309779397636733,0.757278889506078,3.4246671867465306,0.3000729547673884,4.338068889903967
1.25,0.0,0.8362,-2.924656694842529,-0.040537478597550206,3.942617884463253,-0.03631475588669051,1.2536103885097796,-2.924656694842529,-0.040537478597550206,2.7996788716074925,-1.840099668871985,-0.26615200467384176,0.7448067698006382,3.4349825965930747,0.03701500132650083,4.309079272586909
1.25,0.0,0.8362,-3.197539240102092,-0.322520482074697,3.012678246382512,-0.264266862604234,1.1208133909633644,-3.197539240102092,-0.322520482074697,0.9973165038507821,0.6444871445508578,-0.8528392960713644,0.7573510431263389,3.333700114444803,0.26142031753937794,4.601482507768425
1.25,0.0,0.8362,-3.1757645129577305,-0.22994008864151866,3.0713344248010532,-0.1897001587437278,1.1315197582580105,-3.1757645129577305,-0.22994008864151866,1.1016068104772831,-0.8876405495707099,-0.8710481263485712,0.7563455739260125,3.3414100710401224,0.18809080738997092,4.578600478637314
1.25,0.0,0.8362,-2.9422021531976306,0.16514540912832482,3.8669373305496713,0.14706024582504187,1.2515344569860118,-2.9422021531976306,0.16514540912832482,2.6427344613614068,-1.1245275257060696,1.017363040522537,0.2188339293455403,3.4332976091534912,-0.14982243038357296,4.313802725430829
1.25,0.0,0.8362,-2.96211868245976,0.1856909860877244,3.7843232081660805,0.16424405491607005,1.2459473465617315,-2.96211868245976,0.1856909860877244,2.4732097495572494,2.9311565714679904,-5.13454753107401,0.7091726622585629,3.428779986227295,-0.16710882146974412,4.326489692632912
1.25,0.0,0.8362,-2.9641618319937457,-0.0334494813140571,3.7760471573362864,-0.02956574101215083,1.2450997719935433,-2.9641618319937457,-0.0334494813140571,2.4563401999592327,2.0651090720289913,-1.0007650550832818,0.7397612095578078,3.4280968479499005,0.03007543726144135,4.3284110795402375
1.25,0.0,0.8362,-2.985717191217958,-0.3005718733126939,3.6906701068227044,-0.2637551575197969,1.2361886499320751,-2.985717191217958,-0.3005718733126939,2.2833906074492925,-1.6293542014096232,-0.6254229219312932,0.7531947934299086,3.420949185792428,0.26774272740827976,4.348560530604661
1.25,0.0,0.8362,-2.8892830849535933,-0.0414731706626389,4.1041019276246615,-0.03760784386340571,1.2474049206386646,-2.8892830849535933,-0.0414731706626389,3.1395245074602585,4.6752486962164435,-1.7459189077471584,0.748846996922047,3.4299561267567387,0.03827693011080095,4.323183486398583
1.25,0.0,0.8362,-3.066203084834811,-0.27407364837667686,3.401950360396917,-0.23418962765330953,1.1926796514593367,-3.066203084834811,-0.27407364837667686,1.7154576491332643,3.568492528566635,-2.282903541693468,0.7501234193588473,3.3869290503887095,0.23536606919843,4.445629903440886
1.25,0.0,0.8362,-3.093647273541631,-0.4083467266328516,3.313018633820475,-0.3458275392052947,1.176996062036573,-3.093647273541631,-0.4083467266328516,1.5462125319576194,-1.2683703526461327,-1.5014801202072763,0.7573811668611149,3.3750088758938457,0.3463415472837971,4.480104604006746
1.25,0.0,0.8362,-3.157336759090832,-0.1680946216779899,3.1226575523966282,-0.13948715084898033,1.1410250392224475,-3.157336759090832,-0.1680946216779899,1.1940617853387308,6.801426109469284,-2.162950818380665,0.7591385903611306,3.3483176818309675,0.13858970135782323,4.558189194236631
1.25,0.0,0.8362,-2.850239667698453,-0.1170557146746945,4.29766121329453,-0.10760006462731822,1.247084483239902,-2.850239667698453,-0.1170557146746945,3.555176261664349,1.7929669911243702,-0.9001075633213512,0.7521194793535078,3.429697414215782,0.10950613157915856,4.3239105493561185
1.25,0.0,0.8362,-2.9782860494693963,-0.09719871967288592,3.7196996785241687,-0.08550577120969652,1.2395264176341894,-2.9782860494693963,-0.09719871967288592,2.3419652475010064,0.9012880347424227,-2.3076180998619535,0.24078888809439516,3.423619050377683,0.08686622766491175,4.341024266923327
1.25,0.0,0.8362,-2.8392368078036867,0.28414306312759074,4.355386016837475,0.262202442342302,1.2388486431755104,-2.8392368078036867,0.28414306312759074,3.6807606069911434,-1.9966553493251127,0.7669667975527804,0.7470031335095395,3.4230761895710247,-0.2663320288514253,4.342555655474837
1.25,0.0,0.8362,-3.110734727666351,-0.1299900041352079,3.259873449429218,-0.10948339882704833,1.166732561064218,-3.110734727666351,-0.1299900041352079,1.4465044520056982,6.126498988287177,-2.022054182960567,0.7412085586727535,3.3673025155102665,0.10939576388039572,4.50252230998582
1.25,0.0,0.8362,-3.114843854620517,0.10802713732956513,3.2473242323290474,0.09086526099329703,1.1639138305207102,-3.114843854620517,0.10802713732956513,1.423110502517367,6.32172315435767,-1.7904260474507088,0.7489468089973912,3.3651989076865862,-0.09073580921106816,4.508659517548833
1.25,0.0,0.8362,-3.0798101610719364,-0.3127450857517044,3.357308677324058,-0.26605280254815245,1.1848348110073728,-3.0798101610719364,-0.3127450857517044,1.6301478790010162,3.3847050044031395,-2.2767243360421032,0.7584974865002592,3.3809446316678318,0.2669168529719162,4.462907237220526
1.25,0.0,0.8362,-3.1893180758265594,-0.4473912441519081,3.0345520231400513,-0.36752842827513066,1.1253336831661314,-3.1893180758265594,-0.4473912441519081,1.0360091831986462,0.08578757819564035,-1.0084673708391103,0.29912486475609834,3.336946275524698,0.36392362607778733,4.591835486630647
1.25,0.0,0.8362,-2.899940441793447,0.005620542827339567,4.05413717942837,0.0050779740147085875,1.2511342116917268,-2.899940441793447,0.005620542827339567,3.0336722412152537,-1.6274420014553783,-0.7886172068434535,0.7572311970639943,3.432973140983101,-0.005172863027627509,4.3147128255085905
1.25,0.0,0.8362,-3.016714948414485,-0.32277282966014015,3.574157950224146,-0.28032639084910194,1.220695332636881,-3.016714948414485,-0.32277282966014015,2.0509497340601315,-0.8506568382808233,-0.7993162075188853,0.7596418604752232,3.4086701096705805,0.2835430829196339,4.383372853598516
1.25,0.0,0.8362,-3.059623501291906,-0.19469491790896365,3.42394621939917,-0.16672008327367666,1.196417701022833,-3.059623501291906,-0.19469491790896365,1.7577561841768519,5.978288046091647,-0.722376869151365,0.7445633116748896,3.3897962967849913,0.16769944239786186,4.43737362703796
1.25,0.0,0.8362,-2.8556548732193576,-0.15372350785166886,4.269774263256592,-0.14103790844911204,1.2482480967782372,-2.8556548732193576,-0.15372350785166886,3.494760561161833,0.06411758156186743,-0.8287867358731724,0.7585340046254082,3.4306372790777138,0.1435756399076182,4.321269760291642
1.25,0.0,0.8362,-2.883618277267832,-0.06394846619685626,4.131141967661405,-0.058102344112795946,1.244678773296446,-2.883618277267832,-0.06394846619685626,3.197063369191724,2.3444042935827816,-1.5979625341239472,0.743579896096004,3.4277577402168746,0.05909814829595865,4.329365134511495
1.25,0.0,0.8362,-2.8853463599631723,0.0838807753423982,4.122856098474923,0.07616681118307347,1.2457321255046545,-2.8853463599631723,0.0838807753423982,3.1794123348115217,3.454884027783073,-1.1218909735900706,0.7447266667376213,3.428606465262508,-0.07749140096757104,4.3269776631730705
1.25,0.0,0.8362,-3.0871913671113838,0.004199102519908321,3.333577722503822,0.0035636432258016448,1.18009814526031,-3.0871913671113838,0.004199102519908321,1.5851127409593904,6.421522139946709,-2.2650922463961747,0.74920203081336,3.3773526530969766,-0.0035714183689472562,4.473306874113682
1.25,0.0,0.8362,-3.040831078589026,-0.09334209688512106,3.4882526147924064,-0.08042416284185493,1.2071835541380984,-3.040831078589026,-0.09334209688512106,1.8823611882629487,5.411822136805517,-2.356912289934921,0.7435748010115275,3.3981115065019223,0.08109503654412212,4.413508657271504
1.25,0.0,0.8362,-2.857721808688538,0.0827935745519464,4.259227650375115,0.07590632673431841,1.2479205314013053,-2.857721808688538,0.0827935745519464,3.471960920335741,2.263576033132717,-0.8045094212806702,0.7506490886358596,3.4303725903508226,-0.07726616696249844,4.322013324124116
1.25,0.0,0.8362,-3.040422741000217,-0.32993034221631395,3.4896497402154925,-0.284308324941147,1.2075608333124912,-3.040422741000217,-0.32993034221631395,1.8850636579287203,1.9232422625571726,-1.8538108553278154,0.7380218500506021,3.3984044628447494,0.28670465290917185,4.41266999110617
1.25,0.0,0.8362,-3.0275659685772105,-0.14669476845841173,3.5350254408580906,-0.12694695915797255,1.2147064298823533,-3.0275659685772105,-0.14669476845841173,1.9738603556426741,3.432227943107222,-1.542821686837555,0.7564079467084684,3.403973141867346,0.128226717927439,4.39675560450069
1.25,0.0,0.8362,-3.153333274249963,-0.38568036665616756,3.1339914622429266,-0.3204490210060361,1.1437623252857516,-3.153333274249963,-0.38568036665616756,1.21460140349009,1.8588462600116993,-3.654664915205101,0.7291431392103472,3.3503179652683905,0.31857748131429986,4.552294276284603
1.25,0.0,0.8362,-2.8933004617010205,-0.1558154527214345,4.085122870776496,-0.14109716275030393,1.2488680796459004,-2.8933004617010205,-0.1558154527214345,3.099239969150189,-1.9985950516599258,-0.4845306880013443,0.7448982562778427,3.431138491935058,0.14365694546450836,4.319862066935406
1.25,0.0,0.8362,-3.0107253663738476,-0.2557438933034539,3.596133618883801,-0.22255400905664935,1.2238700053324978,-3.0107253663738476,-0.2557438933034539,2.094473715177673,-1.4806564953206771,-0.5699653634014716,0.7564285044987507,3.4111710395137433,0.22527293484324085,4.376262160266041
1.25,0.0,0.8362,-3.0944791907179514,-0.12962313726734914,3.310427720311324,-0.10974790868173881,1.176072678186051,-3.0944791907179514,-0.12962313726734914,1.5413560923695881,-0.9194492915859387,-0.8987331957703291,0.7527202282758974,3.374312527664477,0.1098883510830173,4.482126064044794
1.25,0.0,0.8362,-2.9832142849693,-0.18455738552969345,3.700407286307552,-0.16208703227390617,1.237348821131134,-2.9832142849693,-0.18455738552969345,2.3030156064452676,0.23067076839565565,-1.1397965527995395,0.7439702287500053,3.421876204138463,0.16458212425445182,4.345942490347422
1.25,0.0,0.8362,-2.867349063914464,-0.15231069350022697,4.210727134364323,-0.13917176042243418,1.2442220993026538,-2.867349063914464,-0.15231069350022697,3.3674190371200816,2.7169480598373217,-1.8089399747964516,0.7407723594569844,3.427390056900119,0.14154181242526304,4.330399798134341
1.25,0.0,0.8362,-3.0168551472527305,-0.21050288707111806,3.5736623293866288,-0.18281207986686512,1.220598335059085,-3.0168551472527305,-0.21050288707111806,2.0499820687379944,2.1537131586266596,-1.7851712446264167,0.7460586772937715,3.4085938188922538,0.18490567520861528,4.383589929058232
1.25,0.0,0.8362,-3.103417222110778,-0.013111231122423288,3.2824539765918637,-0.011068903431999715,1.170711507654616,-3.103417222110778,-0.013111231122423288,1.4887551762967817,-0.8633324539698042,-0.8621075843286704,0.7518328693106602,3.370281370308882,0.011069827604337296,4.4938447035713684
1.25,0.0,0.8362,-3.1730568695011385,-0.20351691900973537,3.078778288182429,-0.16804436533447242,1.1328410063422203,-3.1730568695011385,-0.20351691900973537,1.1149491007039651,-0.6611417664648995,-0.8627391012003285,0.7510404439124194,3.3423666920465385,0.1666664360474898,4.575768728374025
1.25,0.0,0.8362,-2.89159518409571,-0.1168686339165324,4.093158782386954,-0.1058916623410658,1.2482672925602767,-2.89159518409571,-0.1168686339165324,3.116286299710318,-1.7312115973174753,-0.6475727259443645,0.7516532575229129,3.43065279288133,0.10779748580214367,4.3212261824587905
1.25,0.0,0.8362,-2.921929149632092,-0.13171839741618097,3.954631460620517,-0.11810765544190108,1.2535971266581791,-2.921929149632092,-0.13171839741618097,2.824728823151456,-1.915055838889345,-0.34363596022259935,0.7401086267550072,3.4349718211291433,0.12038470869512176,4.309109464259005
1.25,0.0,0.8362,-2.824557148985196,-0.30500771478075395,4.434783620207554,-0.28291876233153307,1.217833057834759,-2.824557148985196,-0.30500771478075395,3.8546751058816757,1.7445697039123074,-0.4324208660741188,0.7556687086343992,3.4064218864354157,0.2859764581867519,4.389773958335672
1.25,0.0,0.8362,-3.0355051184391613,-0.37949685171976993,3.506857632366991,-0.3275506753278186,1.210366255245789,-3.0355051184391613,-0.37949685171976993,1.918644037137105,0.8620806015188286,-1.4359357322440105,0.7491932904579105,3.400586202537793,0.330523533279441,4.4064287208665505
1.25,0.0,0.8362,-2.9791295959123865,-0.14604294441502963,3.7163818847730745,-0.128437686931237,1.2391470172372023,-2.9791295959123865,-0.14604294441502963,2.3352575197178984,-0.2749526134782613,-1.0314572332599068,0.7577556825294581,3.4233151263065,0.13046963693160898,4.341881564691291
1.25,0.0,0.8362,-3.0905869945138953,0.14577286846861492,3.3227504343541447,0.12357682086468574,1.177897045859197,-3.0905869945138953,0.14577286846861492,1.5646203686718225,5.577056787933127,-2.139000760721465,0.7445573704139038,3.375688911933566,-0.1237854314435965,4.478131302255726
1.25,0.0,0.8362,-2.9680236838096263,0.2997252325134611,3.760456677473689,0.2645801357546166,1.2438581186554059,-2.9680236838096263,0.2997252325134611,2.424584876936076,1.9905607051873855,-1.0940846432797513,0.740780926126041,3.427097123426235,-0.26906285524046564,4.331224274033953
1.25,0.0,0.8362,-3.124337673440465,-0.5380280313313606,3.218606660072103,-0.45117832623254883,1.159912837954401,-3.124337673440465,-0.5380280313313606,1.3697455730761456,1.4105977783003083,-1.7586181714442974,0.7403232421905444,3.3622223869520225,0.4501370531058215,4.5173565410906695
1.25,0.0,0.8362,-3.197278125840093,-0.06911969807090147,3.0133906751370887,-0.05663992990856216,1.1200459337107036,-3.197278125840093,-0.06911969807090147,0.9985944992287954,0.1886605717984368,-0.9401559406197445,0.755739807055445,3.3331502815073235,0.05602059297307983,4.603118375687942
1.25,0.0,0.8362,-3.0476474074663606,-0.3310757946122436,3.4646433551226608,-0.28461907363660566,1.203441494273173,-3.0476474074663606,-0.3310757946122436,1.8364318696696544,2.934469498829348,-1.7537159246522893,0.7482041414325858,3.3952115421437656,0.2867483572478545,4.421818390929274
1.25,0.0,0.8362,-2.890037199856117,-0.18841400434033073,4.100517759883795,-0.17080911325163672,1.2475560849756477,-2.890037199856117,-0.18841400434033073,3.131904460927421,1.557439639275511,-1.0878307017907236,0.7543494448598315,3.4300782014357307,0.1738541887154321,4.322840456549119
1.25,0.0,0.8362,-3.1993213109975294,0.11330522326049054,3.0079906910856558,0.09278833105072717,1.1183696756606616,-3.1993213109975294,0.11330522326049054,0.9890666501112411,5.212802855540875,-1.1546295864133251,0.7490507201347595,3.3319506610485683,-0.09174069465343139,4.606689371288
1.25,0.0,0.8362,-2.962935625869374,-0.0808266937470669,3.7810139239162233,-0.07147166336264213,1.2455037093690429,-2.962935625869374,-0.0808266937470669,2.4664647670017334,3.2406503310111328,-1.2968472625124383,0.7532278741187322,3.4284223464367747,0.07271069667937352,4.327495490717395
1.25,0.0,0.8362,-3.216531574901609,-0.46857235503460487,2.963180112888111,-0.3816718541705029,1.1061006156172593,-3.216531574901609,-0.46857235503460487,0.9104760948154629,0.9001997393399127,-1.8079837451842924,0.058843741019816494,3.323224477484126,0.3763742576101386,4.632742807623727
1.25,0.0,0.8362,-2.9546614350221745,-0.05763566885149483,3.814867223950431,-0.051107531509708544,1.2481958528534933,-2.9546614350221745,-0.05763566885149483,2.5356687684922243,-2.0215604513541545,-0.7708705285405207,0.14971726947593983,3.430595057659584,0.05202648219774112,4.321388361049544
1.25,0.0,0.8362,-3.1280929087870923,-0.0909812789654009,3.207468851169901,-0.0762032835469001,1.1568396938630026,-3.1280929087870923,-0.0909812789654009,1.3492145535885216,2.078911330996081,-1.4190233679503645,0.7574597220706728,3.359943584769153,0.07597588536847233,4.524025332202274
1.25,0.0,0.8362,-3.1258425918496613,0.24722298933101486,3.2141612255370333,0.20721588276266328,1.157344478944554,-3.1258425918496613,0.24722298933101486,1.3615688627386617,3.476050483125294,-1.4296243872632899,0.7570035470046228,3.3603174511581853,-0.20662051839896914,4.522930612236701
1.25,0.0,0.8362,-3.107643682434258,0.3439047637298738,3.2693505375656073,0.2899400874254929,1.1676003949462306,-3.107643682434258,0.3439047637298738,1.4641914471574866,2.895848263580639,-1.1353524500692724,0.6802974943686256,3.3679512843495685,-0.28976382487510827,4.5006310947638175
1.25,0.0,0.8362,-3.0571490323117345,-0.4595435634847803,3.432241478711795,-0.39383233319825717,1.1980910632300712,-3.0571490323117345,-0.4595435634847803,1.773714172446045,2.389018546826588,-2.367857065918929,0.7463062580902263,3.3910831447627765,0.39629619791430487,4.433672669404679
1.25,0.0,0.8362,-3.050835786422521,0.03897493038511829,3.453742004353,0.03347093215028511,1.201315687936078,-3.050835786422521,0.03897493038511829,1.8153195280681627,5.419869464404101,-1.7646803948236554,0.7580007959626841,3.3935687411163995,-0.03370501753152388,4.426532074061381
1.25,0.0,0.8362,-2.9584451915564536,-0.029789593805309152,3.799316057367026,-0.0263816737226246,1.247042158281249,-2.9584451915564536,-0.029789593805309152,2.5038389224845146,3.8180756698762717,-1.4926736685310469,0.7423729278838429,3.429663248352081,0.02684874088916956,4.324006574292169
1.25,0.0,0.8362,-2.996696239897485,0.2923965758439866,3.648591670732193,0.25564120197162593,1.2310749633914884,-2.996696239897485,0.2923965758439866,2.1989617439712585,3.1180235584890834,-1.0090130575267269,0.752038019906406,3.416875762162091,-0.25919709994861495,4.36008133161057
1.25,0.0,0.8362,-2.9333098463886564,0.16390801893878268,3.9049403925863313,0.14640083458906136,1.2530460895983389,-2.9333098463886564,0.16390801893878268,2.7213494436204155,-3.0171455043810047,0.5488717069193905,0.5919084884613359,3.434524221270846,-0.14920392059655724,4.310363757512885
1.25,0.0,0.8362,-3.115413657297239,-0.520422244870764,3.245530294819252,-0.43766460301913956,1.1648479720729834,-3.115413657297239,-0.520422244870764,1.4197182145518275,1.4765835703439234,-1.650205658461774,0.7505435714705251,3.3658954453977796,0.4371315412207564,4.50662654187454
1.25,0.0,0.8362,-3.1039081878094343,0.0007763076890155632,3.280930068787651,0.0006552790940173419,1.1704033063314292,-3.1039081878094343,0.0007763076890155632,1.4858979567873534,4.416563950933268,-2.0632778953697537,0.7463485914061372,3.3700502401774517,-0.0006552888629603579,4.494517452383222
1.25,0.0,0.8362,-2.9375085819423497,0.09038797690532747,3.886913276257964,0.08061814727886493,1.2523533562609683,-2.9375085819423497,0.09038797690532747,2.684012513123032,1.4929802668406222,-0.3326585222456031,0.7573811521423639,3.4339618735834536,-0.08214826233666404,4.311940068015765
1.25,0.0,0.8362,-2.9500386072053075,-0.14535205631953316,3.8340280030719853,-0.12909064533156925,1.2494322573665844,-2.9500386072053075,-0.14535205631953316,2.5749773887041147,-1.7322802949011844,-0.40149376424989963,0.6541229186311566,3.431594859556056,0.13145008751827508,4.318580682408008
1.25,0.0,0.8362,-3.2018016911069935,0.43735150065190576,3.001422962397289,0.35788004450451216,1.1159374756408031,-3.2018016911069935,0.43735150065190576,0.9774611299259823,2.1712352033565927,-1.1008105411652704,0.7367414900476877,3.3302132318163555,-0.35365485448425893,4.611865861874936
1.25,0.0,0.8362,-2.8573051275949624,0.29347999800805147,4.261326623319448,0.2691058743972173,1.2477247988553808,-2.8573051275949624,0.29347999800805147,3.4764822053796527,-10.955192124360101,4.620698823851209,0.7504027255551665,3.4302144701738704,-0.273914203076002,4.322457570232174
1.25,0.0,0.8362,-3.021713626254563,-0.0904637987380155,3.55604457329445,-0.07843733126602823,1.217925162846401,-3.021713626254563,-0.0904637987380155,2.0152170962571376,5.394777663465268,-2.204494547038908,0.7432673087180761,3.406494134707566,0.07928673854594645,4.3895681228286705
1.25,0.0,0.8362,-2.842487537803322,-0.015010579574083404,4.338196030384154,-0.013835669624251378,1.242193428957678,-2.842487537803322,-0.015010579574083404,3.6432981846736725,2.2371162585978914,-0.6303412060168346,0.7522918841151903,3.425758720140308,0.014064589277228349,4.334993070796119
1.25,0.0,0.8362,-2.8509372026599777,-0.13067513973519193,4.294048855570649,-0.12008993596448436,1.247347682553288,-2.8509372026599777,-0.13067513973519193,3.5473401500011437,3.79796689984479,-1.7398828006965592,0.7591482773373973,3.429909908210305,0.12222482529404331,4.323313366887079
1.25,0.0,0.8362,-3.144729542878082,-0.5192553674815379,3.1586428674047617,-0.432612421593666,1.1487253867238876,-3.144729542878082,-0.5192553674815379,1.259486426585003,1.3037320880443202,-1.7049183625742077,0.7545813457407025,3.3539574849262577,0.4305530176487091,4.541586497302163
1.25,0.0,0.8362,-3.1353976557562646,-0.40196086865668534,3.185849004505741,-0.33588641426297694,1.1535110779258235,-3.1353976557562646,-0.40196086865668534,1.3093583056200657,-1.0901628236524294,-1.3202233338222558,0.755715476213338,3.3574826025134423,0.3346388107740558,4.531237430448259
1.25,0.0,0.8362,-2.8851408645842724,0.3101547151151871,4.12381325423163,0.28165188174230815,1.2458973394124802,-2.8851408645842724,0.3101547151151871,3.181433411884004,-2.030861315382825,0.246846257511479,0.4369793727726997,3.4287396648867303,-0.28656112125217764,4.326603078712807
1.25,0.0,0.8362,-3.092840137467121,0.45202353865378586,3.315561966266003,0.3829171954043515,1.1760789523523854,-3.092840137467121,0.45202353865378586,1.5510045358947009,12.562789802473162,-5.864765140143595,0.742531637160628,3.374317257150459,-0.3834077449592159,4.48211233179694
1.25,0.0,0.8362,-3.111376800471355,-0.3805264945178291,3.257876237602204,-0.32043030451524734,1.1668483060487298,-3.111376800471355,-0.3805264945178291,1.442750977647434,-1.1001116573171243,-1.58985153628421,0.7575961275702826,3.367389013097809,0.3201820435870116,4.502270120208685
1.25,0.0,0.8362,-2.881865953629159,-0.13967504853991825,4.1395711977393645,-0.12698322304468865,1.2436440890168634,-2.881865953629159,-0.13967504853991825,3.215033163439675,-1.6666615684268933,-0.8932434177388824,0.7495431580971783,3.4269249206911345,0.1291281814722624,4.3317090130212055
1.25,0.0,0.8362,-2.9055041544476623,-0.3169928463590764,4.028482942207781,-0.2858441128674492,1.2520314695978536,-2.9055041544476623,-0.3169928463590764,2.9795437562466613,-1.9732063395962536,-0.5648593027988548,0.7532848781910036,3.4337007047206254,0.29124722011667725,4.312672323106651
1.25,0.0,0.8362,-2.9731766312248453,-0.22684889869293323,3.7398856654214363,-0.19990205369353922,1.2415816894902225,-2.9731766312248453,-0.22684889869293323,2.3828235383598533,-1.7595001204892828,-0.6255353433284137,0.5859075533041213,3.4252674389663853,0.20318041409465576,4.3363772036346
1.25,0.0,0.8362,-2.890712488855023,0.24865256647069175,4.097314458960186,0.22536648894171135,1.248338251543354,-2.890712488855023,0.24865256647069175,3.1250975305656317,-1.8278776324759698,-0.17539178714813605,0.7558311104873157,3.4307101436669662,-0.22942643906674726,4.321065089155612
1.25,0.0,0.8362,-3.0440520213478806,0.3430260506184877,3.477043324723219,0.2952407666878467,1.2050285682875463,-3.0440520213478806,0.3430260506184877,1.8605189059578864,-0.5270627379702297,-3.595514913331877,0.6369751717576138,3.3964401978500844,-0.297557153715929,4.418295993954948
1.25,0.0,0.8362,-2.9397134852326445,-0.18151273316731417,3.87750031452315,-0.16177201053344412,1.2517298203263045,-2.9397134852326445,-0.18151273316731417,2.6645450504476758,2.5206012844442274,-0.8117500432046566,0.7484410911170974,3.4334560321405876,0.16481812623073125,4.313358427628976
1.25,0.0,0.8362,-3.0913565935160747,0.0320495092890789,3.3203117017577455,0.027162739657245586,1.1776269979139828,-3.0913565935160747,0.0320495092890789,1.560015727718845,3.730344181266752,-1.122706911116653,0.753835491503949,3.3754850274981507,-0.027206949857229296,4.478722842611235
1.25,0.0,0.8362,-2.9904232975670553,0.31257896214824293,3.6725187464787012,0.2738598517121915,1.2341465087713415,-2.9904232975670553,0.31257896214824293,2.2469026574230155,0.6873409604731711,-0.9150399680018081,0.7545788921161743,3.419320014140041,-0.277867795854279,4.3531649977810725
1.25,0.0,0.8362,-3.048942616239021,0.42079254730467625,3.4601791979763963,0.3615930546105835,1.2021074658145416,-3.048942616239021,0.42079254730467625,1.8277588256539745,-1.8599856785130302,0.35663281469200014,0.2576078555237914,3.3941802285024423,-0.3641875361195983,4.424777002371837
1.25,0.0,0.8362,-3.000696597011956,0.30972341152632743,3.6334820195368245,0.2704289860584478,1.2290560564317972,-3.000696597011956,0.30972341152632743,2.1687746323140256,1.7444857623905927,-0.8151732870922853,0.7482766096400544,3.415273179662439,-0.274061977177663,4.36462142376726
